2024-06-06 19:32:41 INFO  PesticideSystemLogger - Pesticide System Initialized
2024-06-06 19:50:16 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 4) healed by 4 points, new health: 16
2024-06-06 19:50:16 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Lily at position (4, 5). Old health: 20. New health: 12
2024-06-06 19:50:16 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Lily at position (4, 5)
2024-06-06 19:50:16 INFO  PesticideSystemLogger - Plant: Lily at position (4, 5) healed by 4 points, new health: 16
2024-06-06 19:50:22 INFO  PesticideSystemLogger - Rat attempted to damage the plant Carrot at position (0, 0) but missed.
2024-06-06 19:50:22 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (0, 0)
2024-06-06 19:50:22 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) healed by 2 points, new health: 58
2024-06-06 19:50:22 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (1, 2). Old health: 56. New health: 52
2024-06-06 19:50:22 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (1, 2)
2024-06-06 19:50:22 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 2) healed by 2 points, new health: 54
2024-06-06 19:50:22 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (1, 4). Old health: 56. New health: 52
2024-06-06 19:50:22 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (1, 4)
2024-06-06 19:50:22 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 4) healed by 2 points, new health: 54
2024-06-06 19:50:22 INFO  PesticideSystemLogger - Rat attempted to damage the plant Carrot at position (4, 4) but missed.
2024-06-06 19:50:22 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (4, 4)
2024-06-06 19:50:22 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 4) healed by 2 points, new health: 18
2024-06-06 19:50:36 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) healed by 70 points, new health: 60
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) healed by 70 points, new health: 60
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 2) healed by 70 points, new health: 60
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (0, 0). Old health: 60. New health: 56
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (0, 0)
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) healed by 2 points, new health: 58
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 2) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (1, 2). Old health: 60. New health: 56
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (1, 2)
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 2) healed by 2 points, new health: 58
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 4) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (1, 4). Old health: 60. New health: 56
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (1, 4)
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 4) healed by 2 points, new health: 58
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Rat attempted to damage the plant Carrot at position (4, 4) but missed.
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (4, 4)
2024-06-06 19:50:46 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 4) healed by 2 points, new health: 20
2024-06-06 19:50:58 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 19:50:58 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (0, 0). Old health: 60. New health: 56
2024-06-06 19:50:58 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (0, 0)
2024-06-06 19:50:58 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) healed by 2 points, new health: 58
2024-06-06 19:50:58 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (1, 2). Old health: 58. New health: 54
2024-06-06 19:50:58 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (1, 2)
2024-06-06 19:50:58 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 2) healed by 2 points, new health: 56
2024-06-06 19:50:58 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (1, 4). Old health: 58. New health: 54
2024-06-06 19:50:58 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (1, 4)
2024-06-06 19:50:58 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 4) healed by 2 points, new health: 56
2024-06-06 19:50:58 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (4, 4). Old health: 20. New health: 16
2024-06-06 19:50:58 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (4, 4)
2024-06-06 19:50:58 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 4) healed by 2 points, new health: 18
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Slug attempted to damage the plant Carrot at position (0, 0) but missed.
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (0, 0)
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) health stage changed to 2, updated image to largeCarrot.png
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) healed by 4 points, new health: 60
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (1, 2). Old health: 56. New health: 48
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (1, 2)
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 2) healed by 4 points, new health: 52
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (1, 4). Old health: 56. New health: 48
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (1, 4)
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 4) healed by 4 points, new health: 52
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (4, 4). Old health: 18. New health: 10
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (4, 4)
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 4) healed by 4 points, new health: 14
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Lily at position (4, 5). Old health: 16. New health: 8
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Lily at position (4, 5)
2024-06-06 19:51:04 INFO  PesticideSystemLogger - Plant: Lily at position (4, 5) healed by 4 points, new health: 12
2024-06-06 19:51:06 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) healed by 70 points, new health: 60
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (0, 0). Old health: 60. New health: 52
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (0, 0)
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) healed by 4 points, new health: 56
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Slug attempted to damage the plant Carrot at position (1, 2) but missed.
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (1, 2)
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 2) healed by 4 points, new health: 60
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (1, 4). Old health: 52. New health: 44
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (1, 4)
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 4) healed by 4 points, new health: 48
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Slug attempted to damage the plant Carrot at position (4, 4) but missed.
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (4, 4)
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 4) healed by 4 points, new health: 18
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Lily at position (4, 5). Old health: 12. New health: 4
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Lily at position (4, 5)
2024-06-06 19:51:10 INFO  PesticideSystemLogger - Plant: Lily at position (4, 5) healed by 4 points, new health: 8
2024-06-06 19:51:22 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 19:51:22 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (0, 0). Old health: 60. New health: 56
2024-06-06 19:51:22 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (0, 0)
2024-06-06 19:51:22 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) healed by 2 points, new health: 58
2024-06-06 19:51:22 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 2) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 19:51:22 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (1, 2). Old health: 60. New health: 56
2024-06-06 19:51:22 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (1, 2)
2024-06-06 19:51:22 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 2) healed by 2 points, new health: 58
2024-06-06 19:51:22 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (1, 4). Old health: 48. New health: 44
2024-06-06 19:51:22 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (1, 4)
2024-06-06 19:51:22 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 4) healed by 2 points, new health: 46
2024-06-06 19:51:22 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (4, 4). Old health: 18. New health: 14
2024-06-06 19:51:22 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (4, 4)
2024-06-06 19:51:22 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 4) healed by 2 points, new health: 16
2024-06-06 19:51:36 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) healed by 70 points, new health: 60
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) healed by 70 points, new health: 60
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 2) healed by 70 points, new health: 60
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (0, 0). Old health: 60. New health: 52
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (0, 0)
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) healed by 4 points, new health: 56
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 2) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (1, 2). Old health: 60. New health: 52
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (1, 2)
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 2) healed by 4 points, new health: 56
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Slug attempted to damage the plant Carrot at position (1, 4) but missed.
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (1, 4)
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 4) healed by 4 points, new health: 60
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Slug attempted to damage the plant Carrot at position (4, 4) but missed.
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (4, 4)
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 4) healed by 4 points, new health: 20
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Slug attempted to damage the plant Lily at position (4, 5) but missed.
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Lily at position (4, 5)
2024-06-06 19:51:46 INFO  PesticideSystemLogger - Plant: Lily at position (4, 5) healed by 4 points, new health: 12
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (0, 0). Old health: 60. New health: 52
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (0, 0)
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Plant: Carrot at position (0, 0) healed by 4 points, new health: 56
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (1, 2). Old health: 56. New health: 48
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (1, 2)
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 2) healed by 4 points, new health: 52
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 4) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (1, 4). Old health: 60. New health: 52
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (1, 4)
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 4) healed by 4 points, new health: 56
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (4, 4). Old health: 20. New health: 12
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (4, 4)
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 4) healed by 4 points, new health: 16
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Lily at position (4, 5). Old health: 12. New health: 4
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Lily at position (4, 5)
2024-06-06 19:51:58 INFO  PesticideSystemLogger - Plant: Lily at position (4, 5) healed by 4 points, new health: 8
2024-06-06 19:52:17 INFO  PesticideSystemLogger - Pesticide System Initialized
2024-06-06 19:55:05 INFO  PesticideSystemLogger - Pesticide System Initialized
2024-06-06 19:55:20 INFO  PesticideSystemLogger - Pesticide System Initialized
2024-06-06 19:55:32 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (2, 5). Old health: 20. New health: 16
2024-06-06 19:55:32 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (2, 5)
2024-06-06 19:55:32 INFO  PesticideSystemLogger - Plant: Carrot at position (2, 5) healed by 2 points, new health: 18
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Slug attempted to damage the plant Carrot at position (1, 0) but missed.
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (1, 0)
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 0) healed by 4 points, new health: 24
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (1, 3). Old health: 20. New health: 12
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (1, 3)
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 3) healed by 4 points, new health: 16
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (2, 5). Old health: 18. New health: 10
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (2, 5)
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Plant: Carrot at position (2, 5) healed by 4 points, new health: 14
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (3, 0). Old health: 20. New health: 12
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (3, 0)
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Plant: Carrot at position (3, 0) healed by 4 points, new health: 16
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (3, 5). Old health: 20. New health: 12
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (3, 5)
2024-06-06 19:55:38 INFO  PesticideSystemLogger - Plant: Carrot at position (3, 5) healed by 4 points, new health: 16
2024-06-06 19:55:40 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 0) health stage changed to 2, updated image to largeCarrot.png
2024-06-06 19:55:40 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 0) healed by 70 points, new health: 60
2024-06-06 19:55:40 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 3) health stage changed to 2, updated image to largeCarrot.png
2024-06-06 19:55:40 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 3) healed by 70 points, new health: 60
2024-06-06 19:55:40 INFO  PesticideSystemLogger - Plant: Carrot at position (2, 5) health stage changed to 2, updated image to largeCarrot.png
2024-06-06 19:55:40 INFO  PesticideSystemLogger - Plant: Carrot at position (2, 5) healed by 70 points, new health: 60
2024-06-06 19:55:40 INFO  PesticideSystemLogger - Plant: Carrot at position (3, 0) health stage changed to 2, updated image to largeCarrot.png
2024-06-06 19:55:40 INFO  PesticideSystemLogger - Plant: Carrot at position (3, 0) healed by 70 points, new health: 60
2024-06-06 19:55:40 INFO  PesticideSystemLogger - Plant: Lily at position (3, 1) health stage changed to 2, updated image to lily.png
2024-06-06 19:55:40 INFO  PesticideSystemLogger - Plant: Lily at position (3, 1) healed by 70 points, new health: 60
2024-06-06 19:55:40 INFO  PesticideSystemLogger - Plant: Carrot at position (3, 5) health stage changed to 2, updated image to largeCarrot.png
2024-06-06 19:55:40 INFO  PesticideSystemLogger - Plant: Carrot at position (3, 5) healed by 70 points, new health: 60
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 0) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (1, 0). Old health: 60. New health: 52
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (1, 0)
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 0) healed by 4 points, new health: 56
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 3) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (1, 3). Old health: 60. New health: 52
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (1, 3)
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 3) healed by 4 points, new health: 56
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Slug attempted to damage the plant Carrot at position (2, 5) but missed.
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (2, 5)
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Plant: Carrot at position (2, 5) healed by 4 points, new health: 60
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Plant: Carrot at position (3, 0) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (3, 0). Old health: 60. New health: 52
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (3, 0)
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Plant: Carrot at position (3, 0) healed by 4 points, new health: 56
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Slug attempted to damage the plant Lily at position (3, 1) but missed.
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Lily at position (3, 1)
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Plant: Lily at position (3, 1) healed by 4 points, new health: 60
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Slug attempted to damage the plant Carrot at position (3, 5) but missed.
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (3, 5)
2024-06-06 19:55:44 INFO  PesticideSystemLogger - Plant: Carrot at position (3, 5) healed by 4 points, new health: 60
2024-06-06 19:55:50 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 0) health stage changed to 2, updated image to largeCarrot.png
2024-06-06 19:55:50 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 0) healed by 70 points, new health: 60
2024-06-06 19:55:50 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 3) health stage changed to 2, updated image to largeCarrot.png
2024-06-06 19:55:50 INFO  PesticideSystemLogger - Plant: Carrot at position (1, 3) healed by 70 points, new health: 60
2024-06-06 19:55:50 INFO  PesticideSystemLogger - Plant: Carrot at position (2, 5) healed by 70 points, new health: 60
2024-06-06 19:55:50 INFO  PesticideSystemLogger - Plant: Carrot at position (3, 0) health stage changed to 2, updated image to largeCarrot.png
2024-06-06 19:55:50 INFO  PesticideSystemLogger - Plant: Carrot at position (3, 0) healed by 70 points, new health: 60
2024-06-06 19:55:50 INFO  PesticideSystemLogger - Plant: Lily at position (3, 1) healed by 70 points, new health: 60
2024-06-06 19:55:50 INFO  PesticideSystemLogger - Plant: Carrot at position (3, 5) healed by 70 points, new health: 60
2024-06-06 21:14:10 INFO  PesticideSystemLogger - Pesticide System Initialized
2024-06-06 21:14:16 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Rose at position (0, 0). Old health: 35. New health: 31
2024-06-06 21:14:16 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Rose at position (0, 0)
2024-06-06 21:14:16 INFO  PesticideSystemLogger - Plant: Rose at position (0, 0) healed by 2 points, new health: 33
2024-06-06 21:14:16 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Jasmine at position (3, 2). Old health: 20. New health: 16
2024-06-06 21:14:16 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Jasmine at position (3, 2)
2024-06-06 21:14:16 INFO  PesticideSystemLogger - Plant: Jasmine at position (3, 2) healed by 2 points, new health: 18
2024-06-06 21:14:20 INFO  PesticideSystemLogger - Plant: Rose at position (0, 0) healed by 10 points, new health: 43
2024-06-06 21:14:20 INFO  PesticideSystemLogger - Plant: Pine at position (1, 1) healed by 10 points, new health: 80
2024-06-06 21:14:20 INFO  PesticideSystemLogger - Plant: Jasmine at position (3, 2) healed by 10 points, new health: 28
2024-06-06 21:14:20 INFO  PesticideSystemLogger - Plant: Maple at position (4, 3) healed by 10 points, new health: 60
2024-06-06 21:14:22 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Rose at position (0, 0). Old health: 43. New health: 39
2024-06-06 21:14:22 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Rose at position (0, 0)
2024-06-06 21:14:22 INFO  PesticideSystemLogger - Plant: Rose at position (0, 0) healed by 2 points, new health: 41
2024-06-06 21:14:22 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Oak at position (0, 1). Old health: 50. New health: 46
2024-06-06 21:14:22 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Oak at position (0, 1)
2024-06-06 21:14:22 INFO  PesticideSystemLogger - Plant: Oak at position (0, 1) healed by 2 points, new health: 48
2024-06-06 21:14:22 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Jasmine at position (3, 2). Old health: 28. New health: 24
2024-06-06 21:14:22 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Jasmine at position (3, 2)
2024-06-06 21:14:22 INFO  PesticideSystemLogger - Plant: Jasmine at position (3, 2) healed by 2 points, new health: 26
2024-06-06 21:14:22 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Maple at position (4, 3). Old health: 60. New health: 56
2024-06-06 21:14:22 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Maple at position (4, 3)
2024-06-06 21:14:22 INFO  PesticideSystemLogger - Plant: Maple at position (4, 3) healed by 2 points, new health: 58
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Rose at position (0, 0). Old health: 41. New health: 37
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Rose at position (0, 0)
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Plant: Rose at position (0, 0) healed by 2 points, new health: 39
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Oak at position (0, 1). Old health: 48. New health: 44
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Oak at position (0, 1)
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Plant: Oak at position (0, 1) healed by 2 points, new health: 46
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Lettuce at position (1, 0). Old health: 10. New health: 6
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Lettuce at position (1, 0)
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Plant: Lettuce at position (1, 0) healed by 2 points, new health: 8
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Jasmine at position (3, 2). Old health: 26. New health: 22
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Jasmine at position (3, 2)
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Plant: Jasmine at position (3, 2) healed by 2 points, new health: 24
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Maple at position (4, 3). Old health: 58. New health: 54
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Maple at position (4, 3)
2024-06-06 21:14:28 INFO  PesticideSystemLogger - Plant: Maple at position (4, 3) healed by 2 points, new health: 56
2024-06-06 21:14:30 INFO  PesticideSystemLogger - Plant: Rose at position (0, 0) healed by 10 points, new health: 49
2024-06-06 21:14:30 INFO  PesticideSystemLogger - Plant: Oak at position (0, 1) healed by 10 points, new health: 56
2024-06-06 21:14:30 INFO  PesticideSystemLogger - Plant: Lettuce at position (0, 3) health stage changed to 1, updated image to mediumLettuce.png
2024-06-06 21:14:30 INFO  PesticideSystemLogger - Plant: Lettuce at position (0, 3) healed by 10 points, new health: 20
